0,1,2,3,4,profitable
4.651007141086638,1.0949344853644511,2.403626021913843,-1.9283017749255915,1.8954593321708508,1
3.8615467498046354,-0.03260866275769797,1.2875460313762959,-0.8905844052686452,1.258939076069877,1
3.8538978827570656,-0.9212963304766717,1.6129352353470843,1.1301337484419018,2.1960485786770896,1
3.768047008271317,0.1992849914467943,0.41435552981848656,-0.11380901871991601,0.9803870533627789,1
3.868388240306268,-0.021126330294018166,1.2354550250662562,0.14888036511409106,1.1845763184072293,1
1.2949553400307043,2.334580605100616,0.24114772820154137,-0.4303469441088261,-0.04971181060600306,1
2.073831966912073,2.247493959408951,-0.283776415613474,0.03690426785215665,0.04009460532056737,1
1.537708799073361,2.202965152048721,0.00634586968169944,-0.32594155992993346,0.20096644514409265,0
2.1982765067243397,2.7688423096506094,0.32350264704686904,1.2457373099914966,-0.10689120918904842,1
2.750155391952199,1.9446606783273748,-0.09227826980756557,2.3813601628081704,0.3183336354225499,0
-0.24397170049371097,2.118627792073933,0.22978658037487384,0.3174270827432107,0.15473092243773978,0
0.30689000282218054,2.885901609327648,-0.671006337706257,0.8557285359509047,0.8836654847915685,0
-0.9269392304905189,3.1968731868654605,0.2011252121286773,0.5201129740282419,0.8080836874323247,0
2.0460642274717302,2.415949547684254,-1.0755470731913332,-0.5288195220569926,0.236663520294638,1
5.434142935305892,-2.9481116454000333,0.5742296306009071,0.8422940602863204,0.4906686291763172,1
3.3105769634283884,0.6350757216040893,0.8304085493172586,-1.1216763820547013,-1.3770632214999134,1
3.5768510242388736,-0.8824712548778236,-0.0484749147871535,-0.5841772047880892,-1.0688167867369516,1
2.795817174502095,-1.794368245553821,0.4199957155049724,1.5701387325875336,-0.32216013117760156,1
0.16280798553764017,-0.7377592694022078,1.245874648215188,1.0622367779575554,-0.4741451619250397,0
0.2202455261391139,1.2176012904885467,0.8120942056807302,0.21541550483870095,-0.3935149106400867,0
-0.4066594197928301,0.9427683687213263,3.0599677172262525,-0.6707513288881287,-0.41582125790109203,1
-0.4973300311569715,0.918168937588704,-0.08229516166823271,1.0040744914656383,-1.3597693614999329,1
-0.2775526358294198,-0.7643766907239782,1.2216606499240634,2.067572978804181,-0.4181985000439132,0
0.0033326938513336497,-1.2105270151162755,0.5057044604943812,2.713098863506822,-0.3735976268155009,1
-1.6436311171192057,2.9211494846855484,0.29489644413106697,-0.08657149765906037,-0.8842392721555381,0
3.1879946714194483,-0.06525506654183927,1.1061161642173043,-0.8511804712804614,-0.7405307472670278,1
2.708265300756458,0.21242402510212946,1.4141968936711695,-0.7780943342210106,-1.1224815849269683,1
3.2365182921385256,0.017603912528135666,1.0984909570777124,-0.40611346530026565,-0.508050626676536,1
3.2273783334392543,-0.7406526843066026,0.05462972536001771,1.648906144114763,0.6248335904901982,1
0.8505598245267992,0.07179503408182664,1.1876081466991948,0.5722306003316461,-0.955271447489657,0
0.8976902942136241,1.795881708387831,0.11116446009442461,0.2083549678380675,-1.656798686522405,1
0.8558435764315411,0.3491613576551533,1.4283700994277366,0.4674064656112771,-0.6186264713664305,1
0.2284617465146724,0.6216093741670125,-0.22482219801376319,2.724771024155593,0.36630572122721955,1
0.22136468991814862,0.2148703440065693,1.2839709242568742,1.0592445486491642,-0.7159494255171281,0
-1.405816166075693,1.7231137563825227,2.7810699635117118,0.32497927409557176,0.5553770886552694,1
-1.304481023792331,0.3914458342541659,-2.031055187849579,-0.2091133482126522,-0.008495528114625225,0
-2.0642364404594216,-1.2110260430551731,-1.0568197021688945,1.1718265257033373,0.34859344858391833,0
0.06905921234952674,0.7935399692814517,0.6342067166179352,-1.3531325358132604,-0.6093502052894167,1
1.5779088034075952,-0.27343986976025775,0.12498980952973479,-0.37128433080908185,-0.16816862400117114,1
-0.6711525301372998,0.8586348710619839,-0.5145479445034955,-0.434671052358586,-0.6933662825945871,1
0.05895195277596331,-0.23652072079716735,-1.1054342257612066,0.8714568080089686,-0.2686270585112313,0
-1.0156766181907262,1.8988871501198594,-0.5114190105404525,0.20051446453011257,-0.01870536437281256,1
-1.5110219936219875,0.5387163235986892,0.6041978077419707,-0.2503571377414713,0.35570580173753436,1
-1.366549801065406,0.7757894026564179,2.3715054287931534,-1.291177593572618,0.358750211481687,1
-1.3827218791718667,1.6019137791336173,0.9549996129553195,-0.08844479096325639,0.3122656838670893,0
2.3837017141449213,-0.92453198900668,2.6606525472123055,0.8848751174190597,1.5394210117598486,1
1.6230764092980676,-0.2574810309986481,0.7244846738928415,0.20053114492502608,-0.13594655812829706,1
2.195030266763358,1.553091351042864,-0.4471217698646257,0.03255153044453943,-0.9489267251674898,1
1.353353174184977,1.007840135049363,0.9663043511139496,-1.0888571508677891,-0.5708913356450824,1
0.07962954567409333,0.37816698547944416,0.825815856527247,1.4516052731179772,0.727109768117024,0
0.7729858697393348,0.07934282605962377,0.8723047436162804,0.540175632346555,-0.45811559100762544,0
0.28101158558686107,1.444585057386104,2.040101587341633,0.030778492449946154,0.9714535401778841,0
-0.7740398298166243,1.8612947895731389,1.0931722905602281,-0.15431755359951194,-0.0640012006962534,1
-1.3666472611608298,2.6351422302549468,0.153854352503309,0.5929021773807751,-0.24387614613620226,0
1.2935175639853442,-2.7073936862438788,-0.5177988447790611,0.6746778047370263,-0.028947021626694384,1
-0.7520736814424821,-0.717376087599267,-0.10924771183732059,-1.118657220888318,-1.1468591189377215,1
-1.7517486726636862,-0.34913869280293985,-0.021662660279840554,0.032110639844626476,0.08876256453634399,0
-2.215997969715564,1.019423127081649,-0.9546295386810636,-0.4789600757483106,-1.12342816081225,0
-2.256658931049976,-0.09901783873319413,-1.2543597754149134,2.0593402571439707,0.07104149052876021,0
-3.1037217919944227,-0.0015193854762361938,0.6104087443591976,0.5141343617284378,0.3276081839572325,0
2.4419162630389155,-1.9584948090284653,-0.3637406720797482,-0.2146628621686802,0.40302315447181236,1
1.8651056143708893,-1.7204648259112796,-0.7134346652499625,-0.797078269417436,-0.03982064304061823,0
0.7244208881836892,-0.7297557098639997,0.1340778635414929,-0.7131937689578718,-0.24103849782610481,1
1.5411224203572675,-1.7791625293983044,-0.7113435645548173,-0.5640032897319985,-0.07982267793924999,1
-1.2954168137879158,-0.7554608286695207,1.3007803770423736,-0.7652743230419619,0.6571655834207104,1
-0.35846401378021814,0.45381796653760337,-1.8241115278748568,0.7688827921577363,0.5082284402866388,0
-0.5237230400854931,-1.0927330633323111,-0.12676732534498392,0.17747483827458999,0.16300175980128798,0
-1.9287053438702888,-0.4571235879989282,1.5180020629793873,-1.6504406576773694,0.32409615301786054,1
-0.5505937870664204,0.3645921175820624,-1.3473987067121498,-0.24093155253149304,-0.5298043374731363,1
-0.9696997809364475,-1.402253282245768,0.17036103392304228,0.8057441276836906,0.44074810551508986,0
-1.0457080410119173,1.2282086955014233,-1.5332560908406732,-0.07561825111133046,-0.03653073550732355,0
-2.4621071248288158,0.14276347490671892,0.38536385652468824,0.6312508328650752,0.5773879501994852,0
-1.7233157527888345,-1.150627469618374,0.4266766338995671,0.3484784309807476,0.4392286748869022,0
-1.809053404227847,-1.4458257789951627,1.4986241363111794,-1.7803029313894074,0.22552761419929987,0
-1.3283660550894953,-0.04490244012443518,-1.888643020973998,0.6263595827178787,-0.5490772741814003,0
2.5188841769071026,0.38630024754483144,2.0804628008676374,-0.11032139017602641,-1.3230193391147536,1
0.5309177326808051,2.107405346779265,1.269633391751398,0.3280993727233201,-1.7747772288909307,0
0.6314839213472783,0.2914376745189825,3.024043842084478,0.48032953486803576,-0.2760758857484384,1
1.6045345760834557,-0.2946191728160182,0.5990470031616881,0.30521127964619316,-1.213590699699431,0
0.46793035665452315,0.08256041417418163,1.2676491869346087,0.3225489013932926,-1.0469711854691406,0
1.2267931992906511,1.3748687122182086,0.0349059550617415,2.338227266878883,-0.7693537133686684,1
0.6633266056132824,-0.6817182546299254,3.1003932973585306,1.4393308443772972,0.27466463417811315,0
1.738492361657826,0.20111364803409182,0.09811975092987445,1.336960107627415,-0.9596763479218513,0
-0.962195271767752,1.0560327429550236,2.2880567659918993,0.8609834152426299,-0.054693622868487564,1
-0.011020528045398428,0.008896034845346068,1.5511002193027152,1.355757839136528,-0.902227042432069,0
0.09549417266055053,2.767376352447424,-0.500397019421095,-0.44078994111663905,-1.6978218188297889,0
-0.5507971971648695,1.4555811179939513,0.5097255778589956,0.4228815785762905,-1.6347027354676595,0
1.3248240811314547,1.0184385466930825,1.1114447318440823,0.8770651301157482,1.2472011344055707,0
4.677254436314029,1.2279361235491615,-1.8108770970108818,1.1329371559112114,0.9818468755082145,0
1.8439735742873427,0.4766591265296998,1.3888783364100485,-0.052283810886864096,0.0782390110819261,1
1.49013234562296,1.4793591440477831,2.6819563836658187,-1.5024797069898408,0.5570330840300936,1
1.6445822063662505,2.8904538436885576,-0.46487902038161283,0.6779472649267229,0.14095408154531083,1
-0.25457853164415173,1.7805223102554162,2.9250577170816316,-1.701155098709767,0.7166894176242797,1
0.5859556519589538,2.92345340276972,0.09631730351274607,0.9717332387970381,0.2426816764319872,1
1.14579914459692,3.6228492495770666,-0.651740717749093,-0.9093207032247755,-0.5983729258623423,1
