id,budget,revenue,runtime,vote_average,vote_count,year,month,genres,overview
922830.0,3500000.0,2610.0,93.0,6.87,50.0,2023,3,"['Drama', 'War']","After a painful journey through Europe, Alex, the Belarusian, joins the Foreign Legion in France and clings to a confused hope of a European identity. Jomo, the Nigerian, fights for the survival and durability of his people in the Niger Delta and is ready to die to defend his ideas. These two young people who are sacrificed and smashed together will, against all odds, meet and their destinies will merge to continue across borders, bodies, life and death..."
315162.0,90000000.0,484700000.0,103.0,8.243,7111.0,2022,12,"['Animation', 'Adventure', 'Fantasy', 'Comedy', 'Action', 'Family']","Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives."
899112.0,20000000.0,75734910.0,111.0,7.375,1902.0,2022,11,"['Action', 'Comedy', 'Crime', 'Fantasy']","When a team of mercenaries breaks into a wealthy family compound on Christmas Eve, taking everyone inside hostage, the team isn’t prepared for a surprise combatant: Santa Claus is on the grounds, and he’s about to show why this Nick is no saint."
717930.0,30000000.0,9400000.0,119.0,6.886,892.0,2023,5,"['Action', 'Thriller']","After his mission is exposed, an undercover CIA operative stuck deep in hostile territory in Afghanistan must fight his way out, alongside his Afghan translator, to an extraction point in Kandahar, all whilst avoiding elite enemy forces and foreign spies tasked with hunting them down."
589759.0,3800000.0,3562423.0,88.0,6.7,36.0,2022,11,"['Animation', 'Family', 'Fantasy']","A teenage girl makes a wish that shrinks her to the size of her childhood toys, which magically come to life."
817758.0,35000000.0,29000000.0,158.0,7.1,1092.0,2022,9,"['Drama', 'Music']","Renowned musician Lydia Tár is days away from recording the symphony that will elevate her career.  However, Lydia's elaborate facade begins to unravel, revealing dirty secrets and the corrosive nature of power."
986054.0,5000000.0,4400000.0,93.0,6.657,127.0,2023,7,['Comedy'],"After the indomitable and beloved founder of a scrappy theater camp in upstate New York falls into a coma, the eccentric staff must band together with her clueless ""crypto-bro"" son to keep the thespian paradise afloat."
660000.0,20800000.0,8600000.0,149.0,7.447,459.0,2021,10,"['Drama', 'Romance', 'History']","Lucien de Rubempré, a young, lower-class poet, leaves his family's printing house for Paris. Soon, he learns the dark side of the arts business as he tries to stay true to his dreams."
540549.0,1700000.0,182000.0,113.0,5.7,19.0,2023,5,['Drama'],"After years of estrangement, a trans woman returns home to help care for her dying mother."
516329.0,17000000.0,18867659.0,99.0,6.261,1018.0,2021,10,"['Drama', 'Horror', 'Mystery']","A small-town Oregon teacher and her brother, the local sheriff, discover a young student is harbouring a dangerous secret that could have frightening consequences."
724495.0,50000000.0,97300000.0,135.0,7.691,1895.0,2022,9,"['Action', 'Drama', 'History']","The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life."
837881.0,32000000.0,13900000.0,129.0,7.266,497.0,2022,11,"['Drama', 'History']",New York Times reporters Megan Twohey and Jodi Kantor break one of the most important stories in a generation — a story that helped launch the #MeToo movement and shattered decades of silence around the subject of sexual assault in Hollywood.
1108658.0,6500000.0,8500000.0,113.0,6.0,21.0,2023,11,"['Science Fiction', 'Fantasy', 'Thriller']","Following a tense encounter with a mysterious stranger with otherworldly powers, a man is banished to a parallel, tyrannical, liberal Earth, where he fights to get back the woman he loves."
513310.0,45000000.0,2000000.0,94.0,6.9,1464.0,2021,2,"['Action', 'Science Fiction', 'Thriller']","A former special forces agent is trapped in a time loop and relives his death over and over again. To escape the terrible situation, he must track down those responsible and stop them."
586101.0,16000000.0,645949.0,107.0,5.618,136.0,2021,1,"['Music', 'Drama']","Zu, a free spirit estranged from her family, suddenly finds herself the sole guardian of her half-sister, Music, a teenager on the autism spectrum whose whole world order has been beautifully crafted by her late grandmother. The film soon challenges whether it is Zu or Music who has a better view of the world, and that love, trust, and being able to be there for each other is everything."
793937.0,11700000.0,13128530.0,93.0,6.088,68.0,2021,10,"['Family', 'Adventure', 'Fantasy']","Ida has a hard time making friends. One day, her weird class teacher announces that everyone in the class will have a magical animal with them. Ida is put to the side of the fox Rabbat. Benni, just like Ida also an outsider, has the turtle Henrietta as a new companion. Together they have amazing adventures ahead of them, but will they be able to fulfill the main requirement of the ""Magic Pet Shop"": to keep their new friends a secret from adults?"
986280.0,1480000.0,12400000.0,81.0,7.249,325.0,2023,9,"['Romance', 'Comedy', 'Drama']","In modern-day Helsinki, two lonely souls in search of love meet by chance in a karaoke bar. However, their path to happiness is beset by obstacles - from lost phone numbers to mistaken addresses, alcoholism, and a charming stray dog."
833753.0,1000000.0,1000000.0,90.0,10.0,2.0,2021,5,['Documentary'],"An epic journey of courage, hope and generosity, filmed in 15 countries. Child of Nature follows 5 connected stories of young people who, against all odds are transforming their lives and the lives of those around them."
1053600.0,2000000.0,455912.0,129.0,7.1,69.0,2023,4,['Drama'],"Lucía is an eight-year-old girl, who sometimes struggles as the world tries to catch up with the fact that she is trans. As the summer holidays pass, she explores her femininity alongside the women of her family who at the same time reflect on their own femininity."
482373.0,10000000.0,53800000.0,98.0,7.08,2374.0,2021,8,"['Thriller', 'Horror']","The Blind Man has been hiding out for several years in an isolated cabin and has taken in and raised a young girl orphaned from a devastating house fire. Their quiet life together is shattered when a group of criminals kidnap the girl, forcing the Blind Man to leave his safe haven to save her."
614479.0,16000000.0,185582093.0,107.0,6.657,1520.0,2023,7,"['Horror', 'Mystery', 'Thriller']","To put their demons to rest once and for all, Josh Lambert and a college-aged Dalton Lambert must go deeper into The Further than ever before, facing their family's dark past and a host of new and more horrifying terrors that lurk behind the red door."
858358.0,1.0,1.0,187.0,10.0,1.0,2021,8,"['Documentary', 'Music']","A complete historical documentation of one of the world's most unique bands, Tally Hall, & its members. The Ultimate Tally Hall Documentary."
660942.0,3400000.0,322000.0,117.0,6.945,522.0,2021,9,"['Horror', 'Drama', 'Fantasy']","Four children become friends during the summer holidays, and out of sight of the adults they discover they have hidden powers. While exploring their newfound abilities in the nearby forests and playgrounds, their innocent play takes a dark turn and strange things begin to happen."
930564.0,20000000.0,21013738.0,131.0,7.072,1828.0,2023,11,"['Drama', 'Comedy', 'Thriller']","Struggling to find his place at Oxford University, student Oliver Quick finds himself drawn into the world of the charming and aristocratic Felix Catton, who invites him to Saltburn, his eccentric family's sprawling estate, for a summer never to be forgotten."
798286.0,35000000.0,11500000.0,179.0,6.745,832.0,2023,4,"['Comedy', 'Adventure', 'Fantasy']",A  man goes on a journey to visit his mother.
762430.0,20000000.0,16700000.0,91.0,6.765,990.0,2023,8,['Thriller'],"When a mysterious caller puts a bomb under his car seat, Matt Turner begins a high-speed chase across the city to complete a specific series of tasks- all with his kids trapped in the back seat."
460458.0,25000000.0,41914915.0,107.0,5.995,2281.0,2021,11,"['Horror', 'Science Fiction', 'Action']","Once the booming home of pharmaceutical giant Umbrella Corporation, Raccoon City is now a dying Midwestern town. The company’s exodus left the city a wasteland…with great evil brewing below the surface. When that evil is unleashed, the townspeople are forever…changed…and a small group of survivors must work together to uncover the truth behind Umbrella and make it through the night."
835003.0,300.0,500.0,93.0,0.0,0.0,2021,3,['Comedy'],
807172.0,30000000.0,134800000.0,111.0,6.035,837.0,2023,10,['Horror'],"Since his wife's death, Victor has raised his daughter Angela alone. After she and her friend return from a three-day disappearance with missing memories, they begin displaying frightening behavior reminiscent of the MacNeil possession fifty years prior."
1235165.0,2000.0,500.0,83.0,6.0,1.0,2023,8,"['Mystery', 'Drama']",The story of a tyrant uncle of a true king who took over the ship of royalty only to be challenged later by the true heir to the throne.
592695.0,1800000.0,393824.0,108.0,6.3,464.0,2021,10,['Drama'],"19 year old Linnéa leaves her small town in Sweden and heads for Los Angeles with the aim of becoming the world's next big porn star, but the road to her goal turns out to be bumpier than she imagined."
872906.0,36150000.0,136698671.0,169.0,7.236,199.0,2023,9,"['Action', 'Adventure', 'Thriller']","An emotional journey of a prison warden, driven by a personal vendetta while keeping up to a promise made years ago, recruits inmates to commit outrageous crimes that shed light on corruption and injustice, in an attempt to get even with his past,  and that leads him to an unexpected reunion."
632357.0,10000000.0,30800000.0,99.0,6.624,2049.0,2021,3,"['Horror', 'Mystery']","Alice is young hearing-impaired girl who, after a supposed visitation from the Virgin Mary, is inexplicably able to hear, speak and heal the sick. As word spreads and people from near and far flock to witness her miracles, a disgraced journalist hoping to revive his career visits the small New England town to investigate. When terrifying events begin to happen all around, he starts to question if these phenomena are the works of the Virgin Mary or something much more sinister."
1246980.0,500.0,6956.0,283.0,10.0,1.0,2023,7,"['Thriller', 'Horror', 'Drama', 'Crime']","As a photographer comes to a small town, a strange man comes into his life."
915935.0,6200000.0,32579042.0,152.0,7.646,1505.0,2023,8,"['Thriller', 'Mystery', 'Crime']","A woman is suspected of her husband's murder, and their blind son faces a moral dilemma as the sole witness."
933554.0,5000000.0,1500000.0,86.0,6.9,32.0,2022,5,['Documentary'],"Bestselling author and award-winning filmmaker, Dinesh D’Souza, exposes widespread coordinated voter fraud in the 2020 election sufficient to change the overall outcome. Drawing on research provided by the election integrity group, True the Vote, “2000 Mules” offers two types of evidence: geotracking and video. The geotracking evidence, based on a database of ten trillion cell phone pings, exposes an elaborate network of professional operatives, called mules, delivering fraudulent votes to mail-in boxes in the five key states where the election was decided. Video evidence obtained from official surveillance cameras corroborates the cellular positioning data. The film concludes by exploring ways to assist in the prevention of election fraud in future democratic elections."
1016683.0,5500000.0,1645196.0,127.0,9.0,2.0,2023,11,"['History', 'Drama']","Set in 19th century Vienna, Ignac Semmelweis, a short-tempered but passionate doctor, delivers babies and carries out autopsies on a daily basis while looking for the cause of puerperal fever, the mysterious epidemic that decimates patients in the hospital."
836064.0,1000.0,10000.0,61.0,0.0,0.0,2021,4,"['Drama', 'Family']","Festive, classy bush doof fun for all ages."
1092329.0,6000000.0,7900000.0,99.0,7.4,37.0,2023,11,"['Family', 'Drama']",A young woman carrying an unimaginable responsibility. A young man torn between love and honor. A jealous king who will stop at nothing to keep his crown.
423108.0,39000000.0,206400000.0,111.0,7.456,5634.0,2021,5,"['Horror', 'Mystery', 'Thriller']","Paranormal investigators Ed and Lorraine Warren encounter what would become one of the most sensational cases from their files. The fight for the soul of a young boy takes them beyond anything they'd ever seen before, to mark the first time in U.S. history that a murder suspect would claim demonic possession as a defense."
623511.0,8300000.0,2836382.0,104.0,6.68,219.0,2021,10,"['Action', 'Adventure', 'Thriller']","An oil platform dramatically goes down on the Norwegian coast, and researchers try to find out what happened when they realize this is just the start of something even more serious."
505026.0,90000000.0,137307235.0,127.0,6.435,3408.0,2022,2,"['Mystery', 'Crime', 'Thriller']",Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple's idyllic honeymoon is tragically cut short.
928123.0,200000000.0,626203271.0,149.0,6.467,62.0,2022,2,"['War', 'History', 'Action', 'Drama']","In the follow-up to ""The Battle At Lake Changjin"", brothers Wu Qianli and Wu Wanli undertake a new task for the People's Volunteer Army, defending a bridge part of the American troops' escape route from the advancing Chinese."
526896.0,75000000.0,167635712.0,105.0,6.06,4002.0,2022,3,"['Action', 'Science Fiction', 'Fantasy']","Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease."
966220.0,1000000.0,881.0,120.0,7.653,621.0,2022,5,"['War', 'Action', 'Drama']","Mykola is an eccentric pacifist who wants to be useful to humanity. When the war begins at Donbass, Mykola’s naive world is collapsing as the militants kill his pregnant wife and burn his home to the ground. Recovered, he makes a cardinal decision and gets enlisted in a sniper company. Having met his wife’s killers, he emotionally breaks down and arranges “sniper terror” for the enemy. He’s saved from a senseless death by his instructor who himself gets mortally wounded. The death of a friend leaves a “scar” and Mykola is ready to sacrifice his life."
884452.0,40000000.0,5218666.0,110.0,6.22,41.0,2021,11,"['War', 'Action', 'Drama']","It is the winter of 2018, the men and women of the UAE military are deployed to provide aid. At the Mocha Base, spirits are high as three Emirati soldiers anticipate an imminent return home. While on their final routine patrol, the three soldiers, Ali, Bilal and Hindasi are ambushed by heavily armed militants on their route, through a narrow canyon. Trapped, wounded, and out of communication range, the three soldiers realize the gravity of their situation. They are running out of options, munitions - and time. Back at the base, their commander receives word and realizes that the assault on the UAE army patrol was premeditated. A rescue mission is quickly put into action, but will air and land support reach the men in time, and will they survive?"
882569.0,55000000.0,20000000.0,123.0,7.78,2145.0,2023,4,"['War', 'Action', 'Thriller']","During the war in Afghanistan, a local interpreter risks his own life to carry an injured sergeant across miles of grueling terrain."
1051467.0,750000.0,663.0,95.0,6.0,2.0,2022,10,"['Drama', 'Science Fiction']","Bea is an immature 16-year-old girl who lives with her mother in a suburb of a big city. One day a mysterious 7-year-old girl named Candela appears. From then on, Bea's life will change, maturing and beginning a strong relationship between the two. But, who is Candela?"
937278.0,50000000.0,108961677.0,126.0,7.771,2267.0,2022,12,"['Comedy', 'Drama']","When a lively young family moves in next door, grumpy widower Otto Anderson meets his match in a quick-witted, pregnant woman named Marisol, leading to an unlikely friendship that turns his world upside down."
938477.0,661839.0,132367.0,131.0,9.0,1.0,2022,2,"['Drama', 'Romance', 'Fantasy', 'Horror', 'Mystery']","PANGHRUN is a love story that takes place in this dark age when women could do no more than honor their family name, fall in love with a person chosen for them by someone else, and remain faithful to him at any cost. Inspired by a short story by the renowned poet and author B B Borkar, and directed by Mahesh Manjrekar, PANGHRUN is a tragic tale of love, compassion and ultimate sacrifice one will make, to have a shot at redemption."
839738.0,4455979.0,3839773.0,60.0,7.755,47.0,2022,1,"['Family', 'Fantasy']",Luì is about to receive his diploma as a scientist until Mr. S and Perfidia will try to undermine the Me against You.
980026.0,8500000.0,815359.0,127.0,7.7,104.0,2023,10,"['History', 'Drama']","Denmark, 1755. Captain Ludvig Kahlen sets out to conquer a Danish heath reputed to be uncultivable, with an impossible goal: to establish a colony in the name of the king, in exchange for a royal title. A single-minded ambition that the ruthless lord of the region will relentlessly seek to put down. Kahlen's fate hangs in the balance: will his endevours bring him wealth and honour, or cost him his life...?"
1210724.0,15000.0,57000.0,125.0,0.0,0.0,2023,11,['Drama'],"In the heart of Nnewi in Anambra State, genial billionaire, Afamefuna Okoli, and his radiant wife Amaka, throw a lavish funeral party for Afam's deceased father. In the midst of the mega shinding, officers of the Nigerian Police arrive and privately invite Afam's to the station."
1167709.0,1000.0,1000.0,112.0,4.0,1.0,2022,1,['Science Fiction'],An ordinary earthling is captured at random and taken to a mysterious planet to stand trial for the fate of planet earth.
799177.0,7350000.0,10911075.0,156.0,6.6,36.0,2022,11,"['Comedy', 'Fantasy', 'Horror']","Inspired by legendary folklore rooted in Arunachal Pradesh, Bhediya tells the story of Bhaskar, a man who gets bitten by a mythical wolf and begins to transform into the creature himself. As Bhaskar and his ragtag buddies try to find answers, he is worried that the monster in him will wipe out human existence in the local town."
602734.0,20000000.0,40618920.0,93.0,5.994,1856.0,2021,5,"['Horror', 'Crime', 'Mystery']","Working in the shadow of an esteemed police veteran, brash Detective Ezekiel “Zeke” Banks and his rookie partner take charge of a grisly investigation into murders that are eerily reminiscent of the city’s gruesome past.  Unwittingly entrapped in a deepening mystery, Zeke finds himself at the center of the killer’s morbid game."
420821.0,70000000.0,623190.0,99.0,7.0,1137.0,2022,5,"['Animation', 'Family', 'Comedy', 'Adventure', 'Mystery']","Decades since their successful television series was canceled, Chip has succumbed to a life of suburban domesticity as an insurance salesman. Dale, meanwhile, has had CGI surgery and works the nostalgia convention circuit, desperate to relive his glory days. When a former cast mate mysteriously disappears, Chip and Dale must repair their broken friendship and take on their Rescue Rangers detective personas once again to save their friend’s life."
751171.0,7700000.0,97000000.0,113.0,7.1,73.0,2023,1,"['Comedy', 'Family']","It takes one little big eared hero to bring back the sun and smiles to the adult world! Amazing adventures await a fluffy restless animal from a distant orange country when he gets to a small sea town. There he will find friends, home and finally a name. Helped – and hindered! – he will be by a unsociable old gardener, a strange fashionista aunt and her capricious granddaughter, a boy who can’t start talking in any way and his mother, who has a hard time, although she cooks the most delicious chocolate in the world. And many, many others, whose lives, along with the aroma of oranges, are about to burst into magic and adventure."
763329.0,1100000.0,2200000.0,130.0,6.759,390.0,2021,12,"['Drama', 'Comedy']","Finding himself down and out in Los Angeles, ex porn star Mikey Saber decides to crawl back to his hometown of Texas City, Texas, where his estranged wife and mother-in-law are living. Just as this dysfunctional family seems to be making things work, Mikey meets a young woman named Strawberry working the cash register at a local doughnut shop."
864692.0,29000000.0,130000000.0,146.0,6.617,149.0,2023,1,"['Action', 'Adventure', 'Thriller', 'Drama']","A soldier caught by enemies and presumed dead comes back to complete his mission, accompanied by old companions and foes."
580489.0,110000000.0,506900000.0,97.0,6.809,9565.0,2021,9,"['Science Fiction', 'Action', 'Adventure']","After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady."
614930.0,75000000.0,180000000.0,100.0,7.274,1106.0,2023,7,"['Animation', 'Comedy', 'Action', 'Science Fiction']","After years of being sheltered from the human world, the Turtle brothers set out to win the hearts of New Yorkers and be accepted as normal teenagers through heroic acts. Their new friend April O'Neil helps them take on a mysterious crime syndicate, but they soon get in over their heads when an army of mutants is unleashed upon them."
1073486.0,30000000.0,72500000.0,106.0,6.5,7.0,2023,1,"['Comedy', 'Thriller', 'Drama', 'Crime']","Vaalvi is a dark comedy that explores the profound human nature involving selfishness, apathy and self-preservation."
1030908.0,300000.0,1802922.0,90.0,6.158,19.0,2022,10,['Comedy'],"Mircea, a 30-year-old man from a small Transylvanian town fails the judicial admission exam in Bucharest. He has no choice but to return home and live with his parents. He is forced to get a job in a waste collector company owned by a rich local politician. But things get complicated when Mircea starts working for the boss's wife."
592508.0,13000000.0,37700000.0,145.0,5.763,149.0,2021,11,"['Action', 'Crime', 'Thriller']","A fearless, faithful albeit slightly forgetful Mumbai cop, Veer Sooryavanshi, the chief of the Anti-Terrorism Squad in India pulls out all the stops and stunts to thwart a major conspiracy to attack his city."
753336.0,38000000.0,4474931.0,141.0,6.0,21.0,2023,12,['Drama'],"While grappling with tremendous personal tragedy, writer Isabel Wilkerson sets herself on a path of global investigation and discovery."
578701.0,20000000.0,23384502.0,100.0,6.668,1504.0,2021,5,"['Thriller', 'Action']","A young boy finds himself pursued by two assassins in the Montana wilderness, with a survival expert determined to protect him, and a forest fire threatening to consume them all."
1071815.0,2000000.0,821731.0,114.0,6.463,27.0,2023,9,"['Science Fiction', 'Crime', 'Thriller']","It’s 2041 and the gaps in social and economic inequality have left the world on the brink. A breakthrough in science has given humanity the ability to bring victims of a violent crime back to life by backing up their brain every 2 days. This allows an ambitious, young detective the opportunity to solve a case of a murdered couple when the restoration team is able to bring one of them back."
1073594.0,100.0,200.0,217.0,0.0,0.0,2022,7,['Thriller'],"Unbroken Bonds is a visual production based on the original series, released in 2021. It follows the story of Richard, Annie, Astrid, Lupin, Hugh and many other protagonists of this thrilled-ish feature film. Throughout the storyline, many mysteries are unravelled and new suspects and villains join the dystopic scenario dwelled by the characters."
758891.0,59000000.0,822049668.0,128.0,7.164,122.0,2021,2,"['Drama', 'Comedy', 'Fantasy']","Devastated after her mom's serious accident and grief-stricken because she hasn't become the daughter she wanted to be for her mother, Jia Xiaoling finds herself transported back in time to the year 1981, where she meets her young mother before she was her mom."
438695.0,85000000.0,406000000.0,110.0,7.878,4141.0,2021,12,"['Animation', 'Family', 'Music', 'Comedy']","Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage."
497828.0,15600000.0,24733572.0,147.0,7.103,1915.0,2022,9,"['Comedy', 'Drama']","A celebrity model couple are invited on a luxury cruise for the uber-rich, helmed by an unhinged, alcoholic captain. What first appears Instagrammable ends catastrophically, leaving the survivors stranded on a desert island in a struggle of hierarchy."
385687.0,340000000.0,704709660.0,142.0,7.141,4975.0,2023,5,"['Action', 'Crime', 'Thriller']","Over many missions and against impossible odds, Dom Toretto and his family have outsmarted, out-nerved and outdriven every foe in their path. Now, they confront the most lethal opponent they've ever faced: A terrifying threat emerging from the shadows of the past who's fueled by blood revenge, and who is determined to shatter this family and destroy everything—and everyone—that Dom loves, forever."
926393.0,70000000.0,190000000.0,109.0,7.382,2420.0,2023,8,"['Action', 'Thriller', 'Crime']","Robert McCall finds himself at home in Southern Italy but he discovers his friends are under the control of local crime bosses. As events turn deadly, McCall knows what he has to do: become his friends' protector by taking on the mafia."
565470.0,6750000.0,23561.0,112.0,5.426,34.0,2021,4,"['Drama', 'History']",Dr. Bernard Nathanson and Dr. Mildred Jefferson square off in a national battle in this untold conspiracy that led to the most famous and controversial court case in history.
1222992.0,1000.0,1200.0,116.0,1.0,1.0,2023,12,['Comedy'],"On the Drinking Table Under the Conspiracy Table is a story about the interesting friendship of a group of close friends. In their journey to find their dreams and life plans, they were accidentally pulled into a dark, unwanted plot. The ignorance of Rice (Dieu Nhi), the clumsiness of Du Lai (Kha Nhu) and the hot temper of Trieu (Thuy Ngan), combined with the overbearing initiatives of Tri (Kieu Minh Tuan), have brought about A unique ""revenge"" for Truc (Tran Ngoc Vang) - a super cheater masquerading as a businessman and also the one who caused Gao a lot of trouble."
744276.0,14000000.0,19200000.0,95.0,6.8,1127.0,2022,8,"['Romance', 'Drama']","As a shocking truth about a couple's families emerges, the two lovers discover they are not so different from each other. Tessa is no longer the sweet, simple, good girl she was when she met Hardin — any more than he is the cruel, moody boy she fell so hard for."
566525.0,150000000.0,432243292.0,132.0,7.563,8904.0,2021,9,"['Action', 'Adventure', 'Fantasy']",Shang-Chi must confront the past he thought he left behind when he is drawn into the web of the mysterious Ten Rings organization.
884605.0,45000000.0,83000000.0,104.0,6.853,2547.0,2023,6,"['Comedy', 'Romance']","On the brink of losing her childhood home, Maddie discovers an intriguing job listing: wealthy helicopter parents looking for someone to “date” their introverted 19-year-old son, Percy, before he leaves for college. To her surprise, Maddie soon discovers the awkward Percy is no sure thing."
872585.0,100000000.0,952000000.0,181.0,8.113,7319.0,2023,7,"['Drama', 'History']",The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.
597208.0,60000000.0,39629195.0,150.0,6.994,2718.0,2021,12,"['Crime', 'Thriller', 'Drama']",An ambitious carnival man with a talent for manipulating people with a few well-chosen words hooks up with a female psychologist who is even more dangerous than he is.
800497.0,6500000.0,937490.0,97.0,6.032,478.0,2021,6,"['Horror', 'Comedy', 'Fantasy']","When a proposed pipeline creates hostilities between residents of a small town, a newly-arrived forest ranger must keep the peace after a snowstorm confines the townspeople to an old lodge. But when a mysterious creature begins terrorizing the group, their worst tendencies and prejudices rise to the surface, and it is up to the ranger to keep the residents alive, both from each other and the monster which plagues them."
508947.0,175000000.0,21328962.0,100.0,7.399,4847.0,2022,3,"['Animation', 'Family', 'Comedy', 'Fantasy']","Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda."
1167533.0,1000.0,1000.0,100.0,6.0,1.0,2022,11,['Drama'],"In 1992, the retired astronaut commander William Florescu relocates on shores of the Black Sea, where he revisits his spatial experience from January 1962, when he took part to the manned pioneer U.S. ""Genesis 1491"" Space Mission."
947507.0,3800000.0,2013434.0,76.0,6.0,14.0,2022,9,"['Animation', 'Family', 'Fantasy']","11-year-old gaming enthusiast Hedvig finds her life turned upside down when she is forced to replace her father as the town’s superhero much earlier than expected. But Hedvig is no superhero, and the challenges are far greater than her coaching father anticipated."
897087.0,40000000.0,9112817.0,108.0,6.533,628.0,2023,10,"['Action', 'Comedy']","An ex-special forces operative takes a job to provide security for a journalist as she interviews a dictator, but a military coup breaks out in the middle of the interview, they are forced to escape into the jungle where they must survive."
1033775.0,70.0,100.0,77.0,0.0,0.0,2022,10,"['Drama', 'Crime']","Tracy's life spirals when his brother, who is a drug lord and the owner of Street Approved Records, is murdered along with their mother. He finds himself drawn into a life he had grown up protected from and now finds it's the thing that drives him."
1056360.0,16000000.0,21976115.0,117.0,7.334,591.0,2023,11,"['Comedy', 'Drama']","A novelist fed up with the establishment profiting from ""Black"" entertainment uses a pen name to write a book that propels him into the heart of hypocrisy and the madness he claims to disdain."
895956.0,1200000.0,100772.0,117.0,7.6,8.0,2023,1,"['Drama', 'War']","Winter of 1943. Andorra, a small country in the Pyrenees.  In the tense calm of a borderland, where echoes of a nearby war reach the ears of the local inhabitants, Antonio and Sara, a young, married couple, are expecting their first child. No one knows exactly what is going on, nor what is being fought over, the priority is just to survive another day.  When a family of Jews fleeing Nazi persecution arrives in the valley, the locals will find their lives disrupted and filled with a sense of fear and unease. Sara will have to face her own contradictions and decide whether to follow her head... or her conscience.  The past, along with all the secrets that have remained buried under the snow for so many years, are about to surface. The burning cold has reached the mountains."
1016084.0,5000000.0,2600000.0,119.0,7.177,384.0,2023,2,"['Drama', 'Comedy', 'History']",Two mismatched entrepreneurs – egghead innovator Mike Lazaridis and cut-throat businessman Jim Balsillie – joined forces in an endeavour that was to become a worldwide hit in little more than a decade. The story of the meteoric rise and catastrophic demise of the world's first smartphone.
589754.0,8400000.0,27658331.0,120.0,6.863,157.0,2021,1,"['Fantasy', 'Adventure', 'Comedy']","Peace and tranquility have set in Belogorie. The evil was defeated and Ivan is now enjoying his well-deserved fame. He is surrounded by his family, friends and small wonders from the modern world that help him lead a comfortable life. Luckily, he has his Magic Sword to cut a gap between the worlds to get some supplies quite regularly. But when an ancient evil rises and the existence of the magic world is put to danger, Ivan has to team up with his old friends and his new rivals. They will set out on a long journey beyond the known world to find a way to defeat the enemies and to return peace to Belogorie."
581734.0,5000000.0,14784114.0,108.0,7.222,2806.0,2021,1,['Drama'],"A woman in her sixties embarks on a journey through the western United States after losing everything in the Great Recession, living as a van-dwelling modern-day nomad."
713704.0,15000000.0,146700000.0,96.0,6.957,2716.0,2023,4,"['Horror', 'Thriller']","A reunion between two estranged sisters gets cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish version of family imaginable."
785084.0,3000000.0,55101305.0,117.0,7.877,3476.0,2022,12,['Drama'],A reclusive English teacher suffering from severe obesity attempts to reconnect with his estranged teenage daughter for one last chance at redemption.
839369.0,20000000.0,4232370.0,117.0,6.733,450.0,2023,11,['Drama'],"Twenty years after their notorious tabloid romance gripped the nation, a married couple buckles under the pressure when an actress arrives to do research for a film about their past."
787390.0,6000.0,20000.0,103.0,0.0,0.0,2021,2,"['History', 'Drama']","The first-ever filmed adaptation of the storied play by Anna Smulowitz, Terezin: Children of the Holocaust follows a day in the life of six young children interned in the Camp Theresienstadt ghetto. The story, based on the stories passed down by Smulowitz's mother, grapples with the unspeakable tragedy of the Holocaust while solemnly reminding audiences that the hate that enabled it persists to this day. The film is dedicated to the 11 million lives lost, among them 1.5 million children, promising to remember them and continue to tell their stories."
574060.0,30000000.0,1015760.0,114.0,6.358,924.0,2021,7,"['Action', 'Crime', 'Thriller']","To protect an 8-year-old girl, a dangerous assassin reunites with her mother and her lethal associates to take down a ruthless crime syndicate and its army of henchmen."
